Country,Year,Inbound Country,Inbound Visitors,Outbound Country,Outbound Visitors,Distance,Cultural,Government_prioritization,Segurity_homocide,Segurity_terrorism,Natural_resources,Price_competitiveness,Service_infrastructure,Visa_requirements
Norway,2017,United States,0.0,Denmark,742.0,10677.341890057294,2.2168762084095426,4.9738501760694716,0.08384315217686052,7.0,4.103575586501117,3.689214432934312,5.42909799726693,1.681260945709282
Norway,2018,United States,487.164,Denmark,882.0,10677.341890057294,2.1642533912152206,5.212278843,0.03602838728515075,6.998313598632812,3.227764146308963,4.17254502408529,5.146719676451845,1.681260945709282
Norway,2014,Netherlands,319.702,United Kingdom,676.0,892.4297867803438,2.2156713450518892,5.00792546381503,0.15411558669001751,6.745,3.9556049399165816,3.229400691338526,5.48935969588465,1.6112084063047285
Norway,2015,Netherlands,337.789,United Kingdom,674.0,892.4297867803438,2.2156713450518892,5.00792546381503,0.15411558669001751,6.745,3.9556049399165816,3.229400691338526,5.48935969588465,1.6112084063047285
Norway,2016,Netherlands,404.837,United Kingdom,654.0,892.4297867803438,2.2168762084095426,4.9738501760694716,0.08384315217686052,7.0,4.103575586501117,3.689214432934312,5.42909799726693,1.681260945709282
Norway,2017,Netherlands,438.042,United Kingdom,571.0,892.4297867803438,2.2168762084095426,4.9738501760694716,0.08384315217686052,7.0,4.103575586501117,3.689214432934312,5.42909799726693,1.681260945709282
Norway,2018,Netherlands,435.411,United Kingdom,638.0,892.4297867803438,2.1642533912152206,5.212278843,0.03602838728515075,6.998313598632812,3.227764146308963,4.17254502408529,5.146719676451845,1.681260945709282
Norway,2014,Denmark,1127.0,Germany,620.0,433.30007702211395,2.2156713450518892,5.00792546381503,0.15411558669001751,6.745,3.9556049399165816,3.229400691338526,5.48935969588465,1.6112084063047285
Norway,2015,Denmark,937.0,Germany,498.0,433.30007702211395,2.2156713450518892,5.00792546381503,0.15411558669001751,6.745,3.9556049399165816,3.229400691338526,5.48935969588465,1.6112084063047285
Norway,2016,Denmark,825.0,Germany,452.0,433.30007702211395,2.2168762084095426,4.9738501760694716,0.08384315217686052,7.0,4.103575586501117,3.689214432934312,5.42909799726693,1.681260945709282
Norway,2017,Denmark,742.0,Germany,414.0,433.30007702211395,2.2168762084095426,4.9738501760694716,0.08384315217686052,7.0,4.103575586501117,3.689214432934312,5.42909799726693,1.681260945709282
Norway,2018,Denmark,882.0,Germany,563.0,433.30007702211395,2.1642533912152206,5.212278843,0.03602838728515075,6.998313598632812,3.227764146308963,4.17254502408529,5.146719676451845,1.681260945709282
Peru,2014,Chile,1091.195,Chile,1091.195,2671.1810391994945,2.995461003293088,5.341588307571596,0.6725043782837128,6.798,4.6087177755172455,3.9032100391513485,4.749602686213531,2.3817863397548162
Peru,2015,Chile,1181.401,Chile,1181.401,2671.1810391994945,2.995461003293088,5.341588307571596,0.6725043782837128,6.798,4.6087177755172455,3.9032100391513485,4.749602686213531,2.3817863397548162
Peru,2016,Chile,1288.121,Chile,1288.121,2671.1810391994945,3.278211100713018,4.569689850833829,0.10376816653556319,6.629346992703975,5.266191464821027,3.825963787141272,4.66977823761724,2.3817863397548162
Peru,2017,Chile,1358.528,Chile,1358.528,2671.1810391994945,3.278211100713018,4.569689850833829,0.10376816653556319,6.629346992703975,5.266191464821027,3.825963787141272,4.66977823761724,2.3817863397548162
Peru,2018,Chile,1373.257,Chile,1373.257,2671.1810391994945,3.128380113206634,4.92928791,0.5370202821212448,6.944014587402344,4.659832706633777,5.313174189992875,5.33892018192193,2.3817863397548162
Peru,2014,United States,258.614,United States,258.614,5069.767213270221,2.995461003293088,5.341588307571596,0.6725043782837128,6.798,4.6087177755172455,3.9032100391513485,4.749602686213531,2.3817863397548162
Peru,2015,United States,289.453,United States,289.453,5069.767213270221,2.995461003293088,5.341588307571596,0.6725043782837128,6.798,4.6087177755172455,3.9032100391513485,4.749602686213531,2.3817863397548162
Peru,2016,United States,304.906,United States,304.906,5069.767213270221,3.278211100713018,4.569689850833829,0.10376816653556319,6.629346992703975,5.266191464821027,3.825963787141272,4.66977823761724,2.3817863397548162
Peru,2017,United States,292.366,United States,292.366,5069.767213270221,3.278211100713018,4.569689850833829,0.10376816653556319,6.629346992703975,5.266191464821027,3.825963787141272,4.66977823761724,2.3817863397548162
Peru,2018,United States,294.467,United States,294.467,5069.767213270221,3.128380113206634,4.92928791,0.5370202821212448,6.944014587402344,4.659832706633777,5.313174189992875,5.33892018192193,2.3817863397548162
Peru,2014,Ecuador,161.176,Bolivia,314.687,801.1785767636328,2.995461003293088,5.341588307571596,0.6725043782837128,6.798,4.6087177755172455,3.9032100391513485,4.749602686213531,2.3817863397548162
Peru,2015,Ecuador,154.091,Bolivia,289.675,801.1785767636328,2.995461003293088,5.341588307571596,0.6725043782837128,6.798,4.6087177755172455,3.9032100391513485,4.749602686213531,2.3817863397548162
Peru,2016,Ecuador,135.548,Bolivia,269.883,801.1785767636328,3.278211100713018,4.569689850833829,0.10376816653556319,6.629346992703975,5.266191464821027,3.825963787141272,4.66977823761724,2.3817863397548162
Peru,2017,Ecuador,132.198,Bolivia,251.287,801.1785767636328,3.278211100713018,4.569689850833829,0.10376816653556319,6.629346992703975,5.266191464821027,3.825963787141272,4.66977823761724,2.3817863397548162
Peru,2018,Ecuador,141.58,Bolivia,284.052,801.1785767636328,3.128380113206634,4.92928791,0.5370202821212448,6.944014587402344,4.659832706633777,5.313174189992875,5.33892018192193,2.3817863397548162
Peru,2014,Colombia,151.876,Spain,73.666,1377.954440516761,2.995461003293088,5.341588307571596,0.6725043782837128,6.798,4.6087177755172455,3.9032100391513485,4.749602686213531,2.3817863397548162
Peru,2015,Colombia,165.384,Spain,79.925,1377.954440516761,2.995461003293088,5.341588307571596,0.6725043782837128,6.798,4.6087177755172455,3.9032100391513485,4.749602686213531,2.3817863397548162
Peru,2016,Colombia,189.754,Spain,109.017,1377.954440516761,3.278211100713018,4.569689850833829,0.10376816653556319,6.629346992703975,5.266191464821027,3.825963787141272,4.66977823761724,2.3817863397548162
Peru,2017,Colombia,200.812,Spain,143.305,1377.954440516761,3.278211100713018,4.569689850833829,0.10376816653556319,6.629346992703975,5.266191464821027,3.825963787141272,4.66977823761724,2.3817863397548162
Peru,2018,Colombia,219.452,Spain,160.072,1377.954440516761,3.128380113206634,4.92928791,0.5370202821212448,6.944014587402344,4.659832706633777,5.313174189992875,5.33892018192193,2.3817863397548162
Peru,2014,Argentina,155.931,Ecuador,161.176,3137.0241010985237,2.995461003293088,5.341588307571596,0.6725043782837128,6.798,4.6087177755172455,3.9032100391513485,4.749602686213531,2.3817863397548162
