Country,Year,Inbound Country,Inbound Visitors,Outbound Country,Outbound Visitors,Distance,Cultural,Government_prioritization,Segurity_homocide,Segurity_terrorism,Natural_resources,Price_competitiveness,Service_infrastructure,Visa_requirements
Finland,2015,China,121.208,Germany,540.0,4.964137964180775,2.129964536064776,4.999942573718399,0.11208406304728546,7.0,3.157859379842931,3.711662234925809,5.018859597422159,1.6112084063047285
Finland,2016,China,158.239,Germany,470.0,4.964137964180775,2.092972728772231,4.54345252145197,0.07544867327715746,6.925648133981079,2.878251962561527,4.258519276912602,4.675327875503704,1.681260945709282
Finland,2017,China,209.568,Germany,530.0,4.964137964180775,2.092972728772231,4.54345252145197,0.07544867327715746,6.925648133981079,2.878251962561527,4.258519276912602,4.675327875503704,1.681260945709282
Finland,2014,United States,93.469,Russian Federation,310.0,3.933373492902204,2.129964536064776,4.999942573718399,0.11208406304728546,7.0,3.157859379842931,3.711662234925809,5.018859597422159,1.6112084063047285
Finland,2015,United States,95.319,Russian Federation,310.0,3.933373492902204,2.129964536064776,4.999942573718399,0.11208406304728546,7.0,3.157859379842931,3.711662234925809,5.018859597422159,1.6112084063047285
Finland,2016,United States,107.823,Russian Federation,390.0,3.933373492902204,2.092972728772231,4.54345252145197,0.07544867327715746,6.925648133981079,2.878251962561527,4.258519276912602,4.675327875503704,1.681260945709282
Finland,2017,United States,125.726,Russian Federation,340.0,3.933373492902204,2.092972728772231,4.54345252145197,0.07544867327715746,6.925648133981079,2.878251962561527,4.258519276912602,4.675327875503704,1.681260945709282
France,2014,United Kingdom,11750.812,Spain,4182.23391,6.758391188398838,6.562053571428572,5.8453573955977,0.07005253940455342,6.1525,4.795840421214264,2.9524336071520305,6.148040647252612,1.6112084063047285
France,2015,United Kingdom,12235.713,Spain,4430.195456,6.758391188398838,6.562053571428572,5.8453573955977,0.07005253940455342,6.1525,4.795840421214264,2.9524336071520305,6.148040647252612,1.6112084063047285
France,2016,United Kingdom,12019.067,Spain,4205.934918999999,6.758391188398838,6.746875,5.459892781575521,0.08971535777134243,5.485865696004893,4.767001437802465,4.115932657043541,5.702374039544968,1.681260945709282
France,2017,United Kingdom,12697.58,Spain,4428.815576,6.758391188398838,6.746875,5.459892781575521,0.08971535777134243,5.485865696004893,4.767001437802465,4.115932657043541,5.702374039544968,1.681260945709282
France,2014,Germany,12908.576,Italy,2948.492874,6.78707553776687,6.562053571428572,5.8453573955977,0.07005253940455342,6.1525,4.795840421214264,2.9524336071520305,6.148040647252612,1.6112084063047285
France,2015,Germany,11477.642,Italy,3174.681915,6.78707553776687,6.562053571428572,5.8453573955977,0.07005253940455342,6.1525,4.795840421214264,2.9524336071520305,6.148040647252612,1.6112084063047285
France,2016,Germany,11753.13,Italy,3027.309554,6.78707553776687,6.746875,5.459892781575521,0.08971535777134243,5.485865696004893,4.767001437802465,4.115932657043541,5.702374039544968,1.681260945709282
France,2017,Germany,12256.164,Italy,3192.24816,6.78707553776687,6.746875,5.459892781575521,0.08971535777134243,5.485865696004893,4.767001437802465,4.115932657043541,5.702374039544968,1.681260945709282
France,2014,Belgium,1824.457365,Great Britain,1964.500869,6.906082319092339,6.562053571428572,5.8453573955977,0.07005253940455342,6.1525,4.795840421214264,2.9524336071520305,6.148040647252612,1.6112084063047285
France,2015,Belgium,1822.268478,Great Britain,1668.035751,6.906082319092339,6.562053571428572,5.8453573955977,0.07005253940455342,6.1525,4.795840421214264,2.9524336071520305,6.148040647252612,1.6112084063047285
France,2016,Belgium,1613.1448870000002,Great Britain,1813.451262,6.906082319092339,6.746875,5.459892781575521,0.08971535777134243,5.485865696004893,4.767001437802465,4.115932657043541,5.702374039544968,1.681260945709282
France,2017,Belgium,1659.780544,Great Britain,1988.930449,6.906082319092339,6.746875,5.459892781575521,0.08971535777134243,5.485865696004893,4.767001437802465,4.115932657043541,5.702374039544968,1.681260945709282
France,2014,Italy,2948.492874,Belgium,1824.457365,6.74645207499553,6.562053571428572,5.8453573955977,0.07005253940455342,6.1525,4.795840421214264,2.9524336071520305,6.148040647252612,1.6112084063047285
France,2015,Italy,3174.681915,Belgium,1822.268478,6.74645207499553,6.562053571428572,5.8453573955977,0.07005253940455342,6.1525,4.795840421214264,2.9524336071520305,6.148040647252612,1.6112084063047285
France,2016,Italy,3027.309554,Belgium,1613.1448870000002,6.74645207499553,6.746875,5.459892781575521,0.08971535777134243,5.485865696004893,4.767001437802465,4.115932657043541,5.702374039544968,1.681260945709282
France,2017,Italy,3192.24816,Belgium,1659.780544,6.74645207499553,6.746875,5.459892781575521,0.08971535777134243,5.485865696004893,4.767001437802465,4.115932657043541,5.702374039544968,1.681260945709282
France,2014,Switzerland,6480.475,Portugal,1139.737685,6.875947109345373,6.562053571428572,5.8453573955977,0.07005253940455342,6.1525,4.795840421214264,2.9524336071520305,6.148040647252612,1.6112084063047285
France,2015,Switzerland,6010.089,Portugal,1243.114774,6.875947109345373,6.562053571428572,5.8453573955977,0.07005253940455342,6.1525,4.795840421214264,2.9524336071520305,6.148040647252612,1.6112084063047285
France,2016,Switzerland,6352.645,Portugal,1397.158856,6.875947109345373,6.746875,5.459892781575521,0.08971535777134243,5.485865696004893,4.767001437802465,4.115932657043541,5.702374039544968,1.681260945709282
France,2017,Switzerland,7013.236,Portugal,1554.832457,6.875947109345373,6.746875,5.459892781575521,0.08971535777134243,5.485865696004893,4.767001437802465,4.115932657043541,5.702374039544968,1.681260945709282
